home_team,away_team,home_score,away_score,point_spread,is_conference,is_neutral,home_advantage,off_eff_diff,def_eff_diff,adj_off_eff_diff,adj_def_eff_diff,efg_pct_diff,ts_pct_diff,threepar_diff,ftr_diff,luck_diff,net_rating_diff,rating_luck_interaction,shooting_strength_interaction
Fairfield Stags,Boston College Eagles,70,89,-19,0,0,-19.0,-15.528339115514356,12.376919729543616,-13.664279243915914,6.109718555122299,-0.0733017169682724,-0.0886301362752877,0.0366024248758732,-0.0862619354949631,0.0434530828856938,-19.773997799038213,-0.8592411653431342,1.4494679899963403
Elon Phoenix,Wake Forest Demon Deacons,78,101,-23,0,0,-25.0,-27.378535104093345,21.835534864532832,-18.297168896059105,10.615342237264798,-0.1028000801224205,-0.1092187863962391,-0.0442145774156629,-0.0628532426338591,0.2679954892212954,-28.912511133323903,-7.748422565791289,2.972208461046072
Coppin State Eagles,Virginia Tech Hokies,55,100,-45,0,0,-26.0,-37.16178193552628,10.21629832666362,-32.694421833784034,7.909129616720961,-0.1533978720930766,-0.1661948725956794,-0.1719575811339355,-0.1546590541660442,0.1614509697986626,-40.603551450504995,-6.555482758953925,6.22849839192922
Dartmouth Big Green,Duke Blue Devils,54,92,-38,0,0,-27.0,-36.00202604616291,18.93956188882909,-28.238947688630617,14.920806604013848,-0.1532735616142694,-0.1462200951922317,0.0039700526604388,-0.1388061063533681,0.1558742089690634,-43.15975429264447,-6.727492559665095,6.61524925883037
Canisius Golden Griffins,Syracuse Orange,77,89,-12,0,0,-11.5,7.385517104867503,25.757175307965213,12.377853159635803,24.479299826871653,0.0948504225253646,0.0645639330993382,0.0725764592805762,-0.0967446050565734,-0.1375400202065634,-12.101446667235846,1.6644332191402675,-1.1478273295554853
Howard Bison,Georgia Tech Yellow Jackets,85,88,-3,0,0,-17.5,2.716947974610221,7.400125044984904,4.4704897928078395,12.09727872668654,0.0502921873568122,0.0478049556899224,-0.0457287627328658,0.0046850983582644,-0.2665346247796022,-7.6267889338787,2.0328033267645815,-0.38356789799348956
Kennesaw State Owls,Florida State Seminoles,67,94,-27,0,0,-20.0,-8.615840671499157,13.263611615156025,-7.741183092580783,14.02086792118702,-0.0375284439979634,-0.0363245733261767,0.1120665481398805,-0.1208985690542301,0.0188495737932587,-21.7620510137678,-0.4102053864766764,0.8166959127510075
Binghamton Bearcats,Pittsburgh Panthers,60,89,-29,0,0,-20.0,-26.08486308848916,14.648483361900048,-18.06576309420231,4.125543315417588,-0.0634384941261713,-0.0644221372318492,-0.0257210553655402,-0.0735209981630553,0.1954392354576445,-22.191306409619894,-4.337051958502438,1.407783061318739
Virginia Cavaliers,Florida Gators,73,70,3,0,1,12.505494505494504,-6.933536140656997,-12.576448358275428,-7.814904238377409,-10.09673673892533,-0.0106639052298161,-0.0241772891002192,-0.0313307795857824,-0.1129298750265239,0.1372906511413558,2.2818325005479227,0.3132742697957324,-0.02433324553615734
UCF Knights,Miami Hurricanes,72,88,-16,0,0,2.0142857142857142,-6.653572133112462,-9.283650327620876,-7.379408773069628,-7.88433911480297,-0.0693765103815937,-0.0567056955531007,-0.00864499094597,0.1021504206489746,-0.0459157310122435,0.5049303417333384,-0.023184245750948154,-0.03503030509524461
Arizona Wildcats,Duke Blue Devils,78,73,5,0,0,30.0,-5.65975537221243,1.456454107627977,3.4790213740866847,-11.121033326989178,-0.0096216662383934,-0.0113206593360341,-0.056989668696293,0.0092434305404439,0.08932449816394,14.600054701075862,1.3041425593396745,-0.14047685339603846
Wake Forest Demon Deacons,Georgia Bulldogs,77,80,-3,0,0,19.47619047619047,7.992880436214179,-4.986573434532332,6.776512629044674,-3.790224579622276,0.0486292835641717,0.0458211051712771,-0.0175533070699892,-0.0880188655238695,-0.2642729034141434,10.56673720866695,-2.792502321748676,0.5138528600683493
Abilene Christian Wildcats,NC State Wolfpack,64,84,-20,0,0,-8.333333333333334,-13.761504272430088,6.626836854539675,-11.120366117828084,5.395534257352978,-0.0605051265872129,-0.0577156334226461,-0.0682538515809642,0.0054811074024312,0.308218162989791,-16.51590037518106,-5.090500473760707,0.9992966429021272
Boston College Eagles,The Citadel Bulldogs,75,71,4,0,0,7.833333333333333,10.388725732523753,8.929085165562881,6.6259746857006405,12.652483881870223,0.0243007049631908,0.0340060815415671,-0.0249009937793256,-0.0256213922596189,0.1680924822888231,-6.0265091961695845,-1.0130108903205655,-0.14644842193407323
Chattanooga Mocs,Louisville Cardinals,81,71,10,0,0,-12.5,0.307439222844394,8.938151259302614,3.0180690043513607,2.3498407832900483,0.0214757610211616,-0.0035673803844175,0.2354490222564656,-0.1265850423476203,0.3453690462302852,0.6682282210613124,0.23078534337210563,0.01435070958310869
Virginia Tech Hokies,South Carolina Gamecocks,77,79,-2,0,1,6.583333333333332,-0.6025562162014637,3.6484406950680466,2.734247597983469,2.7208729420778894,0.0268979357402964,0.0353429834136389,-0.0052041943420693,0.0188750842507605,-0.16471657137905,0.0133746559055811,-0.002203027464141882,0.0003597506350968962
Clemson Tigers,UAB Blazers,77,76,1,0,1,12.215909090909092,13.788878112097253,5.629020456239047,8.246203528418462,9.533486910497416,0.0542866674437579,0.0357906841493712,0.1251625743018721,-0.035771780965268,-0.0877310821663248,-1.2872833820789549,0.11293476416451327,-0.06988232486879617
Western Carolina Catamounts,Notre Dame Fighting Irish,71,61,10,0,0,5.5,3.7309175492378586,-10.18099899792844,1.9683542966956509,-3.776093841510658,-0.0371813862315653,-0.0179515041698364,-0.1018625982116821,0.0604313931875561,0.1571535636998614,5.744448138206307,0.902760496408155,-0.2135865449138449
Lehigh Mountain Hawks,North Carolina Tar Heels,68,90,-22,0,0,-15.25,-22.017334424272036,15.512400664454574,-15.55685667570981,13.16687244865608,-0.0582151281069028,-0.0748484798269232,-0.0085426914806193,-0.1995957779613927,0.108589176138547,-28.72372912436589,-3.11908608124168,1.6721555706829352
Davidson Wildcats,Clemson Tigers,65,68,-3,0,1,,-13.418004563527674,-2.8311190184182777,-7.661072555233247,-6.502081741092908,-0.0417441504369551,-0.0458221661244623,-0.015553730764457,0.0555469132404001,0.1450427159286176,-1.1589908141403384,-0.16810317541923434,0.048381086900523354
Florida Gulf Coast Eagles,Pittsburgh Panthers,74,86,-12,0,0,-18.75,-15.833002274041377,23.8236295771694,-6.8305519650017885,16.738421726364166,-0.0230304786710217,-0.0429567568048052,-0.0945751701722797,-0.1507707067186559,0.1921804990089489,-23.56897369136595,-4.529497125135497,0.5428047458968751
Central Michigan Chippewas,Florida State Seminoles,67,94,-27,0,0,-32.25,-15.843908978720052,30.88111169141419,-11.35223044930052,25.146687890950716,-0.0405749608726426,-0.0588203945319407,0.0122098159430918,-0.0341170596422527,0.0281552563509057,-36.49891834025124,-1.027636402400547,1.4809421835494712
Florida International Panthers,Miami Hurricanes,80,86,-6,0,0,-14.5,-11.819040907142591,18.268508404160997,-3.08969644084128,15.108656673854412,-0.0785937208538032,-0.0584230249075443,0.0340755615126715,0.1137364694971215,0.1352790528149783,-18.198353114695692,-2.4618559721485433,1.4302762846953332
North Carolina A&T Aggies,Virginia Cavaliers,51,80,-29,0,0,-38.5,-31.914946888345256,42.421265968205475,-18.513601841650285,35.06544121072504,-0.1438186518981513,-0.1351469525130844,0.2119078539853071,-0.0811824317767287,0.0135457418113888,-53.579043052375326,-0.725767883688761,7.705665741785628
Duke Blue Devils,Michigan State Spartans,74,65,9,0,1,22.97619047619047,6.076653381650189,1.9901875142062124,2.083685268686338,3.7808023971963394,0.0195418935208639,0.0312431011583002,0.0470259376997072,0.0580955014897036,0.0988582705830145,-1.6971171285100013,-0.16777406430131028,-0.03316488221777674
Colgate Raiders,Syracuse Orange,75,79,-4,0,0,-10.5,-11.75878711839566,8.435404955329659,-5.587864731551321,3.845599691855284,0.0069524354616866,-0.0279221158631783,-0.0212456802309661,-0.1740842601809182,-0.1532577836245198,-9.433464423406605,1.445751849432055,-0.06558555258385101
UMass Lowell River Hawks,Georgia Tech Yellow Jackets,74,71,3,0,0,3.0,-0.9126151342124872,-15.964862918177914,-6.365145919975873,-14.672982843287528,-0.055508355384029,-0.0328386650645409,-0.1824542263240011,-0.0299146302713149,0.1582350415463665,8.307836923311655,1.3145909207206574,-0.4611543644117414
Campbell Fighting Camels,Virginia Tech Hokies,44,60,-16,0,0,-16.0,-37.804272396995245,-5.295488621254847,-31.844581567735688,-13.470922699872162,-0.2202199338185858,-0.21055953440326,-0.0542216342695844,-0.0307380738851961,0.1394531949156124,-18.37365886786353,-2.562265431413143,4.0462459398861785
Coppin State Eagles,Louisville Cardinals,41,61,-20,0,0,-26.0,-29.621738632811443,1.6371028229058595,-26.01544939088862,0.5568253769203722,-0.0922711261443609,-0.1146132132777583,-0.0589182328688948,-0.2236657783340291,-0.103896331234978,-26.57227476780899,2.760761860943131,2.4518537170431216
Richmond Spiders,Boston College Eagles,61,68,-7,0,0,-7.0,-9.599751445601685,5.038314354149833,-7.88290515614527,-4.121707371179568,-0.0504142286396075,-0.0635348599877777,-0.0275198907170304,-0.0266447552895475,-0.0559299516379807,-3.7611977849657023,0.21036361021401187,0.18961788509004618
Texas Southern Tigers,Virginia Cavaliers,33,62,-29,0,0,-31.0,-33.87494359184869,30.127544402132315,-22.389862168240768,15.563309703228072,-0.1593925946898781,-0.1626474265831474,0.0066553324258286,-0.1164997006173842,0.0128932778378767,-37.95317187146884,-0.48934078976753453,6.049454541304315
Auburn Tigers,Notre Dame Fighting Irish,83,59,24,0,1,28.484848484848484,19.99657237368672,-6.078235757452589,12.859686404916587,-4.225418167063339,0.0585754862807368,0.0693573206979772,-0.0470384586161206,0.0980283663527459,-0.265167850381319,17.085104571979926,-4.5304204528919625,1.0007683084609638
Utah Utes,Wake Forest Demon Deacons,77,70,7,0,1,4.0,-7.868813707870942,11.500410708219531,3.991274583426232,-1.1044635601832482,-0.0267213001597597,-0.0419158385098257,0.0563767691999023,-0.0321808613995415,0.3842846185576986,5.095738143609481,1.9582137887868842,-0.1361647484709256
Georgia Bulldogs,Miami Hurricanes,68,79,-11,0,1,6.771428571428571,-3.9593583937143535,1.3801600776646978,-3.1099257584432394,1.579954651861712,-0.0409740739631234,-0.0289707024932518,0.0068749723363011,0.1334382379099256,0.162669709109391,-4.689880410304953,-0.762901482102138,0.19216350681003866
Notre Dame Fighting Irish,Oklahoma State Cowboys,66,64,2,0,1,-8.538461538461538,-6.136682760650558,-3.4269480231181575,-2.444402509147949,-7.7863033174890575,-0.0406732030629347,-0.0373517595370447,-0.0173537537882352,-0.0770444213282969,0.1129923945001324,5.341900808341109,0.6035941635166547,-0.2172722163197129
Bucknell Bison,Duke Blue Devils,60,90,-30,0,0,-10.5,-15.157937838972783,19.326242309666583,-7.021156894479475,10.45949209195797,0.0138141392941862,0.0006713968709926,0.1142271156533508,-0.1171746298634011,0.5760336733846397,-17.480648986437444,-10.06944244880504,-0.24148012005142167
Florida State Seminoles,Florida Gators,68,89,-21,0,0,4.654761904761904,-10.511494460517554,-1.383803004194263,-7.6260195713885395,-3.171842732747294,-0.0202287238789934,-0.0174441119651211,-0.0391611532568861,-0.0059631739340847,0.1222270628651333,-4.454176838641244,-0.544420952469024,0.09010231337708147
Jacksonville Dolphins,Pittsburgh Panthers,56,107,-51,0,0,-39.75,-36.53086431751568,27.519164049935,-24.818782604340623,18.952858100218563,-0.1477743926454704,-0.1370093384797709,-0.1464378499665795,-0.0434233137511037,0.2052343114031329,-43.77164070455919,-8.983442538985548,6.468327620211984
Towson Tigers,Wake Forest Demon Deacons,61,71,-10,0,1,,-19.982818022675445,13.780093334887551,-4.661951283605404,0.5870248940171621,-0.1476991923096683,-0.1485585076842142,-0.1132568157799353,0.0961567116303324,0.2234210773703517,-5.248976177622566,-1.1727319126957443,0.775269541887543
Charleston Southern Buccaneers,NC State Wolfpack,53,87,-34,0,0,-24.5,-16.44858871407797,26.364788219819573,-9.009577721088434,18.5031623977233,-0.0362626936793855,-0.0374495666847884,0.0313794051296651,-0.1034136238617219,0.0993423482844885,-27.512740118811735,-2.733180211143615,0.9976860672090101
UC Riverside Highlanders,North Carolina Tar Heels,52,77,-25,0,0,-25.0,-41.891574335134905,14.89639332990599,-32.38722872051281,7.42754699519088,-0.1495232167517665,-0.1832632911038288,0.1243588609602026,-0.2517284421196,0.1344252781550094,-39.81477571570369,-5.352112300262782,5.953233339262132
Harvard Crimson,Boston College Eagles,64,73,-9,0,0,-9.0,-11.17270264412288,9.327664622135856,-10.490153321766783,4.429553260121537,-0.0455092065214707,-0.0373532436635196,0.0365381368655872,-0.0536679142799197,-0.0177017379774373,-14.91970658188832,0.26410473661283373,0.6789840080749013
Boise State Broncos,Clemson Tigers,68,85,-17,0,0,-17.0,-19.389059570568477,9.83967614976956,-16.0415114891276,2.870097897395425,-0.0798682496042874,-0.0751504826659213,0.0217286923262366,-0.0295946265064027,0.0937040551487483,-18.911609386523025,-1.7720944889063395,1.5104371389016056
Kansas State Wildcats,Miami Hurricanes,83,91,-8,0,1,6.051282051282052,-7.051080346426417,-2.897204491163336,-4.844657971359183,-4.745166273808522,-0.0469510309748349,-0.0365730848871351,0.0315340161063702,0.0826637686741111,0.134053177591753,-0.099491697550663,-0.013337178200664004,0.0046712377734400845
LSU Tigers,Wake Forest Demon Deacons,86,80,6,0,1,4.300000000000001,-6.141422668279461,3.197664363224291,-7.711445083878175,4.735914354537741,-0.0224576410187063,-0.0256675209000366,0.0052411821933788,0.0598626527455753,0.1931664626576314,-12.44735943841592,-2.4044123921468845,0.2795383298987504
Texas Longhorns,Louisville Cardinals,81,80,1,0,1,11.928571428571429,8.41406039664244,-10.294841345355408,8.353302811350218,-5.562926842538602,0.0623228720116503,0.0421665316702889,0.0289527763467298,-0.1058632877818646,-0.2941354486788196,13.91622965388882,-4.0932564531640825,0.8672993996040455
Wofford Terriers,Virginia Tech Hokies,76,98,-22,0,0,-16.333333333333332,-11.213728517778833,20.816035710867524,-5.125337683599554,14.633895985578391,-0.0328203838346577,-0.0599762359647404,0.0595681439367801,-0.1914580996004003,0.1412223782732626,-19.759233669177952,-2.790445971618435,0.6485056333011122
Tennessee Volunteers,Syracuse Orange,73,56,17,0,1,24.681818181818183,10.451139021130984,-6.084487169394791,9.340689304289585,-3.921705304923236,0.0196206215524746,0.0235486567278369,0.0644873557231793,0.009886183802121,-0.2243920801752076,13.26239460921282,-2.975976314465724,0.26021642550694396
Indiana Hoosiers,Louisville Cardinals,74,66,8,0,1,-2.576923076923077,3.2953201276360176,-4.108777754604688,2.745663056097456,-6.486603249466555,0.0398664889705757,0.02106645718472,-0.0364307108778482,0.0064076507148619,0.0451756884568557,9.23226630556401,0.4170739863708859,0.3680580428441853
Florida State Seminoles,UNLV Rebels,83,75,8,0,1,4.654761904761904,-16.9483105310038,-9.453266665411348,-19.692589904318453,-5.3177324934569015,-0.1007435805015556,-0.0806586319990222,0.0372046608506776,0.0893646701202576,0.1624855885224944,-14.374857410861551,-2.335707166330779,1.4481746047695139
Wisconsin Badgers,Virginia Cavaliers,65,41,24,0,1,8.87912087912088,9.005229546739969,10.50897293997282,12.66604477483824,5.243093724963117,0.0302742294258543,0.051290694522479,0.0278919974830627,0.1091224868048552,-0.1180493091948365,7.422951049875124,-0.8762742436248447,0.22472412310080553
Syracuse Orange,Gonzaga Bulldogs,57,76,-19,0,1,-4.532467532467532,8.08089145360438,-0.0190483683788755,1.0597406978320123,10.79175537236145,0.0474550619074162,0.0556498783343206,0.0176438510862627,0.1118065105913248,0.0714259588693678,-9.73201467452944,-0.6951184798590236,-0.46183335886367743
Florida State Seminoles,Colorado Buffaloes,77,71,6,0,1,4.654761904761904,-1.8920607809105832,7.739713529922113,-4.27779151354018,10.065065547527285,-0.0157480385689356,-0.0137289005070692,0.0179526977703635,0.1325074736897728,0.3894176113525794,-14.342857061067464,-5.585361136692369,0.22587186618642072
La Salle Explorers,Duke Blue Devils,66,95,-29,0,0,-18.0,-15.086412902576882,28.840566251970003,-6.0340520288665545,19.391606182975423,-0.0429353418680105,-0.0543596715905796,0.0769801488589702,-0.164824294614359,0.1422638358979621,-25.425658211841977,-3.6171516674471595,1.0916593275446238
Northern Iowa Panthers,North Carolina Tar Heels,69,91,-22,0,1,,-12.121600085676604,19.458325075461275,-6.140823035398,11.66773852168572,0.0229983862290484,0.0087312387827819,0.0174042866776594,-0.0007639053615005,0.078226644235502,-17.80856155708372,-1.393104009272026,-0.409568176873595
Colorado State Rams,Boston College Eagles,86,74,12,0,1,,4.8851049876222845,-15.074280569373329,7.366976925906343,-24.885243390739618,0.0422445015191225,0.0222582343993511,-0.042996081193221,-0.1663272949720872,0.0777828167883695,32.25222031664596,2.508668543907801,1.3624789701616238
West Virginia Mountaineers,Virginia Cavaliers,54,56,-2,0,1,-16.607142857142858,-6.1287306576443115,15.410566091714388,0.6103470611319324,11.023212329234113,-0.0265164862111262,-0.003628902958629,0.0494910875705317,0.1241151183458469,0.1178079057848243,-10.41286526810218,-1.2267178504546508,0.2761125982999464
Maryland Eastern Shore Hawks,Notre Dame Fighting Irish,55,75,-20,0,0,-26.0,-10.016227406619876,23.36777116191132,-7.949928745201675,28.693487394242652,-0.0483044125304502,-0.0589308220222416,-0.1523324161622448,-0.0852632404010147,-0.0652224249742658,-36.64341613944433,2.389972459955708,1.7700386897246758
Georgia Tech Yellow Jackets,Cincinnati Bearcats,54,89,-35,0,0,-11.291666666666666,-6.494517069450296,11.0369732632318,-0.5708166241841752,8.515797053308447,-0.0148223643028986,-0.0111820649939061,0.060891156290936,0.013182720502145,0.4081988582907428,-9.086613677492622,-3.709145328881536,0.1346850982074968
Syracuse Orange,Chaminade Silverswords,105,56,49,0,1,-4.532467532467532,28.2697626779906,-25.26818992498498,20.51922319231818,-23.4660386114862,0.1290756801737796,0.1358714224403733,-0.1272320715254742,0.1938099029499243,0.07158442307373,43.98526180380438,3.148659589972309,5.677427584947818
Florida Gators,Pittsburgh Panthers,86,71,15,0,1,12.23333333333333,2.7957092303815756,4.3642657387363215,4.545444442958882,2.9316712556230584,0.0079589143119459,0.0101327840451742,-0.0928873215815997,0.0373360393193542,0.0543625987992525,1.6137731873358216,0.08772890433612822,0.012843882516921624
Boston College Eagles,Loyola Chicago Ramblers,68,71,-3,0,1,7.833333333333333,10.52479491437414,-9.55550781058828,6.971418079304655,1.4154998442516415,0.0144145060368846,0.021879867568001,-0.03607932667897,0.0338565935252027,-0.4649767272310452,5.555918235053014,-2.583372677698235,0.0800858169396089
Villanova Wildcats,North Carolina Tar Heels,83,81,2,0,1,7.545454545454545,-4.407066715092199,3.698838810934589,-3.993627981750336,4.28697636699404,-0.0091970143906037,-0.0108145812703226,0.1281405047012944,-0.0934768617348931,-0.0862362287156895,-8.280604348744376,0.7140880905224531,0.0761568373582976
Boise State Broncos,Virginia Tech Hokies,75,82,-7,0,1,-17.0,-15.232377026672635,13.407060189282362,-12.144570714403514,4.067246310464853,-0.0901642610771545,-0.0882253706245371,-0.0132127205826521,-0.0635336752566489,0.1126179016860791,-16.211817024868367,-1.8257408158593291,1.4617265027652895
NC State Wolfpack,Vanderbilt Commodores,84,78,6,0,1,8.153846153846153,8.512086626070442,-8.079483812929553,6.2114386164035835,-8.364552257138016,0.0478578290004397,0.0367192824986053,-0.069199799194201,-0.0561227057658852,-0.2424056982637705,14.5759908735416,-3.533303245587198,0.6975752787379237
Charleston Southern Buccaneers,Wake Forest Demon Deacons,56,71,-15,0,0,-24.5,-22.80208036251659,28.912526510420538,-14.00783868876043,18.959186361679357,-0.091084161239769,-0.09923284993557,-0.0007441382951481,-0.1225263794221805,0.2676122092559076,-32.96702505043979,-8.822378406343041,3.002773825289761
Arkansas Razorbacks,North Carolina Tar Heels,72,87,-15,0,1,-10.233333333333334,-9.79601498541308,10.74569152331958,-10.52651920792148,11.307980976633274,-0.0146331523695165,-0.0129850287443115,-0.0218956856924167,0.0638236508548362,0.2397356805129865,-21.834500184554756,-5.234508760405164,0.3195075681128259
Oregon State Beavers,Pittsburgh Panthers,51,76,-25,0,1,,-17.903391765156982,22.361864613847516,-9.620021241299284,9.764816919527306,-0.0816348511976702,-0.0460992093241113,-0.0828627438352005,0.0620509570037033,0.1968362052045212,-19.38483816082659,-3.815637982080896,1.5824783787499974
Iowa State Cyclones,Virginia Tech Hokies,62,71,-9,0,1,29.692307692307693,-0.2201868999833891,-10.56606178523289,-2.300113761958272,-6.8117638828815075,-0.01982022708924,-0.0257581171866547,-0.0842127805185781,0.0543278220270754,-0.0007472868549852,4.511650120923234,-0.0033714968296583206,-0.0894219299438956
Southern Indiana Screaming Eagles,Duke Blue Devils,62,80,-18,0,0,-20.5,-29.62690037684351,12.274781525398083,-18.43206441538166,2.213735087240309,-0.1156813907185852,-0.1410710537707387,0.0417430798934529,-0.2226727141545889,0.1490317198899784,-20.64579950262197,-3.0768790083794126,2.388334798960384
Alcorn State Braves,Clemson Tigers,69,90,-21,0,0,-29.2,-26.64526855172548,22.141704532306576,-20.706323165059715,19.56119973487908,-0.087020221570305,-0.099542139558472,-0.1528466411389716,0.0650324313951973,0.1438418951980569,-40.2675228999388,-5.792156808858353,3.504088764840005
NC State Wolfpack,BYU Cougars,86,95,-9,0,1,8.153846153846153,-10.393165322751912,4.663505670974246,-6.289961609256451,-0.3210135880886611,-0.0694317030782955,-0.0546252686115674,-0.1615556486307531,0.0887077397759035,0.1457834017869944,-5.968948021167792,-0.8701735476155894,0.4144342266955017
New Mexico State Aggies,Louisville Cardinals,84,90,-6,0,0,-23.0,-12.691598328534596,9.774353609298416,-13.210167757113524,3.423576623588687,0.0129131146511383,-0.0292289856362436,0.0416258372447559,-0.2271607644397357,-0.1063776173043802,-16.63374438070221,1.7694580940692244,-0.21479344826573507
Florida Atlantic Owls,Virginia Tech Hokies,84,50,34,0,1,,16.156562391938266,11.71034540343156,19.205481387001583,2.68333572710506,0.071044587435318,0.061871255040704,-0.0208691589403722,-0.0012908424063978,0.0201818822878019,16.522145659896523,0.33344799884994863,1.1738090219535784
LSU Tigers,Syracuse Orange,57,80,-23,0,0,4.300000000000001,4.122169528486381,0.5964145234473932,1.1275948337331272,5.5272488282405305,0.0323793887823128,0.0346166161592377,0.0401745139432327,0.0567111943353135,-0.1494072946162919,-4.399653994507405,0.6573404005671134,-0.14245810719581078
Mississippi State Bulldogs,Georgia Tech Yellow Jackets,59,67,-8,0,0,-1.4000000000000004,3.791716124562455,-9.554946392690638,-1.6847738505506982,-8.14501319788144,0.0238326943206328,0.024160197493334,-0.0130460233377681,0.0638077854148845,-0.3390577922102245,6.460239347330742,-2.1903944902555827,0.15396490960305792
Notre Dame Fighting Irish,South Carolina Gamecocks,53,65,-12,0,0,-8.538461538461538,-14.80307917910426,1.89578763889277,-7.266251981931319,-1.6904196288411557,-0.0433774099750662,-0.0443376301645395,0.0066775227194579,-0.0544857821089793,0.0619568233938783,-5.5758323530901635,-0.34546086037428014,0.2418651659322301
Missouri Tigers,Pittsburgh Panthers,71,64,7,0,0,-0.666666666666667,-3.777843714856843,7.204220424317128,-1.5707784414328358,4.607974712352799,0.0029586466974679,0.0086505986568421,-0.0382037631783787,-0.0553319922735927,0.1872596432725198,-6.178753153785635,-1.1570311114468546,-0.01828074761291724
Miami Hurricanes,Kentucky Wildcats,73,95,-22,0,0,10.75824175824176,-9.058619153681647,-1.292951854905283,-5.042502740387931,0.0530004403383514,-0.0260801498156788,-0.0221870801263802,0.0164444109399699,-0.0043174968039593,0.0170037195378442,-5.095503180726281,-0.08664250698926274,0.13289148633960926
NC State Wolfpack,Ole Miss Rebels,52,72,-20,0,0,8.153846153846153,-3.597696712463758,-3.0318292730846395,-2.196528697157831,-2.949605078334841,-0.0248703484447361,-0.0282582383677781,0.0168800788761373,-0.0182128851680556,-0.1419481537516845,0.7530763811770083,-0.10689780194207614,-0.018729272005373096
Clemson Tigers,Alabama Crimson Tide,85,77,8,0,0,12.215909090909092,-7.465950238072068,1.834929885241607,-2.5040323042874633,0.8898628390509913,-0.0467824282287767,-0.0468400780516933,-0.0867927885119465,-0.0606851632564283,0.1092963347685438,-3.3938951433384545,-0.3709402997556547,0.15877465595922505
Tennessee Volunteers,North Carolina Tar Heels,92,100,-8,0,0,24.681818181818183,0.4085215456331639,-1.9257032011583135,-0.3565937959668588,1.6510606215491777,0.0061143292141191,-0.0005996576701168,0.0598284308721934,-0.0531014797915176,-0.0153885339675702,-2.0076544175160365,0.030894858199087893,-0.012275460056873567
