team,home_game_id,away_game_id,off_eff,def_eff,efg_pct,ts_pct,threepar,ftr,adj_off_eff,adj_def_eff,luck
Abilene Christian Wildcats,"[401715362, 401725378]",[],81.61642518507858,132.9918021595111,0.388548951048951,0.4527145152145152,0.2618881118881119,0.3340909090909091,77.76107586793064,135.58868123845986,-0.00035468754134491184
Air Force Falcons,[401706876],[],102.64038676087766,115.85592276271817,0.6176470588235294,0.6178366762177651,0.4705882352941176,0.2156862745098039,89.15685656871266,122.76206018639024,-0.11181576977811694
Alabama A&M Bulldogs,"[401715673, 401714899]",[],60.339415014359005,122.03989161799456,0.3078703703703703,0.3439041522935518,0.4236111111111111,0.2291666666666666,57.31392972625041,130.95915081971845,-2.8183035006796406e-05
Alabama Crimson Tide,"[401700438, 401707979, 401719212, 401719210, 401724553, 401724555, 401708322, 401708334, 401724556]","[401707850, 401730560, 401719228, 401724531, 401720709, 401715455, 401721036, 401724554, 401708300, 401708324, 401708341, 401708346, 401708360]",116.75246167217756,101.11551535353664,0.5552712258102601,0.5953113377927585,0.4742820774714925,0.4343231471930643,104.87447999976249,108.94148107623316,-0.14916495352835324
Alabama State Hornets,"[401700449, 401714918, 401715316, 401715632]",[],87.23984469676778,115.51772250693404,0.3964775260970913,0.4443700460414812,0.422443498530455,0.2577961893179284,83.56316547503293,117.12722850819254,-0.011745427605654972
Alcorn State Braves,"[401715433, 401707872, 401721284, 401720538, 401706984]",[],87.65088820732834,127.6559886856905,0.4234779909348536,0.4674780773134833,0.2680296404934105,0.2570879850165816,82.30926694413625,134.20943803231586,-0.001991289170728319
American University Eagles,"[401700436, 401700460]",[],87.83950840025607,123.98550036282818,0.4294262295081967,0.4775571797479254,0.5640983606557377,0.1801639344262295,79.2816040245341,131.21247126158153,-0.0014105450967152602
App State Mountaineers,[401715441],[],78.67931155602389,124.10841654778888,0.4375,0.4536616979909267,0.4285714285714285,0.2321428571428571,73.8233584047421,120.84539501084367,-0.0007936977781692436
Arizona State Sun Devils,"[401714895, 401722304, 401722309, 401718426, 401725634, 401725652, 401725671, 401725679, 401725695]","[401720869, 401722308, 401715987, 401722305, 401722306, 401729699, 401722307, 401725640, 401725658, 401725665, 401725687, 401725702, 401725714]",101.3819628092007,101.05272100811456,0.5190056570211318,0.5548626314378244,0.441891697348063,0.3660662287927847,93.0130305653464,110.35140940980438,0.024408929648276734
Arizona Wildcats,"[401715442, 401729741, 401715868, 401729746, 401725638, 401725647, 401725670, 401725678, 401725702, 401725711]","[401706885, 401710005, 401706149, 401722310, 401722311, 401722312, 401722313, 401725632, 401725660, 401725664, 401725686, 401725694]",113.7502134506734,96.35917190249684,0.5324774658490667,0.5781762366071131,0.3520503769028532,0.3573483495275539,101.79726821477874,108.36489529897364,-0.2509229692301943
Arkansas Razorbacks,"[401715678, 401708306, 401708328, 401708336, 401708361, 401708373]","[401707853, 401727356, 401711682, 401727063, 401727079, 401725196, 401727319, 401723726, 401716160, 401721966, 401729285, 401727541, 401708309, 401708316, 401708342, 401708347]",106.95783484589798,97.60245581917526,0.529955077207979,0.5688479069697482,0.3761391503893993,0.329725223839077,94.3248458715061,110.66014383981812,-0.19676559167304652
Arkansas State Red Wolves,[401724531],[],94.4976076555024,103.65135453474676,0.4516129032258064,0.5074511819116135,0.4516129032258064,0.5806451612903226,87.72697060836,100.90579993977636,-0.11181576977811694
Arkansas-Pine Bluff Golden Lions,"[401715312, 401715352, 401715627, 401715639, 401706976]",[],80.44068674875457,144.88704749441345,0.4700421458286937,0.4920256828396011,0.3829942511681834,0.2285835863276472,77.22648831780336,145.87593805509405,-1.0471175833837533e-05
Arlington Baptist Patriots,[401727065],[],61.91588785046729,125.03651767455447,0.3161764705882353,0.3531449893390191,0.3382352941176471,0.2352941176470588,57.57360080510272,124.72468915496908,-3.9810558566661404e-06
Army Black Knights,[401706882],[],80.24904877205118,138.79250520471896,0.390625,0.4267216009417304,0.453125,0.140625,84.3234280379505,130.6129169788529,-6.309175362748656e-05
Auburn Tigers,"[401729694, 401706888, 401706947, 401714643, 401708308, 401708321, 401708333, 401708356, 401708363]","[401714645, 401707982, 401714641, 401714642, 401711733, 401729696, 401714644, 401714646, 401714887, 401708301, 401708325, 401708348, 401708368]",121.45489176262518,96.00473560637072,0.5672906665209149,0.6016369449834337,0.4130869903613966,0.3203372028477464,108.91841491768518,105.45444043389048,-0.07398528559246564
Austin Peay Governors,"[401715337, 401721949, 401712994]",[],87.81632729239635,120.85043757039196,0.4175627240143369,0.4609456843334161,0.3743727598566308,0.2888888888888889,84.0312059635725,122.59083160922876,0.325452649483003
BYU Cougars,"[401715322, 401706914, 401725639, 401725654, 401725672, 401725680, 401725703]","[401731041, 401706909, 401706910, 401706911, 401706912, 401706913, 401706915, 401706916, 401706917, 401725634, 401725650, 401725662, 401725692, 401725696, 401725711]",114.97361476037972,99.01642346373092,0.5743044796264505,0.5980652541971468,0.4788621051009913,0.3051672368353703,99.30449608024146,112.1043100662544,-0.19715700101669797
Baylor Bears,"[401727063, 401727062, 401715594, 401715613, 401725644, 401725658, 401725664, 401725689, 401725696, 401725713]","[401729733, 401726427, 401727064, 401720733, 401725378, 401723763, 401727065, 401725635, 401725651, 401725677, 401725685, 401725705]",113.9440452165969,100.95058292164968,0.526358860818542,0.561980998383571,0.395030817642651,0.2968456407562128,101.87055970215252,111.60524314075067,-0.2567237687228062
Bellarmine Knights,"[401700428, 401706925]",[],86.96877362224404,122.88444429519473,0.5,0.5224821279947685,0.4811320754716981,0.2452830188679245,81.16294672552793,130.67014911094984,-0.0015823852808017208
Bethune-Cookman Wildcats,"[401700458, 401707985, 401715394, 401722038, 401715636, 401706995]",[],86.00780800873152,115.41870105937608,0.4579738882951469,0.4753342370454048,0.3363027932171242,0.2224585993359129,80.85037633775966,120.75556245845172,-0.014465665740426068
Binghamton Bearcats,"[401715675, 401715413]",[],88.98255226855633,135.74586887443405,0.4909902597402597,0.523318534500643,0.3878246753246753,0.2702922077922077,76.75321172297377,139.60385181061554,-0.0005009361708135986
Boise State Broncos,[401729779],[401700420],108.35270390852054,93.5339146056884,0.474777183600713,0.5592362801253439,0.3848484848484848,0.4884135472370766,97.99790742795255,98.34173109290192,-0.28012960399315845
Boston College Eagles,"[401700408, 401724767, 401724796, 401724797, 401724815, 401724824]","[401706868, 401706869, 401706870, 401706871, 401729775, 401729779, 401706872, 401706873, 401706874, 401724776, 401706875, 401724786, 401724750, 401724812, 401724840, 401724851]",102.10437917151413,110.43103426263296,0.4916667572581499,0.5336604982788332,0.3187003474633282,0.3243274870715332,89.26093826762309,123.16756344646446,0.1469129214289433
Boston University Terriers,[401710000],[],56.12065941774815,95.97837107130788,0.3695652173913043,0.400320256204964,0.5217391304347826,0.1956521739130435,55.26463063645301,97.9948688790664,-0.0007936977781692436
Bowling Green Falcons,[401721002],[],95.17514871116984,120.78651685393258,0.4758064516129032,0.5281690140845071,0.4193548387096774,0.2258064516129032,93.93865009199,122.73869902901164,-0.03828650388225474
Brown Bears,"[401714916, 401706970]",[],74.5906321401371,126.90516690705763,0.3895918367346939,0.4174572066652376,0.4342857142857143,0.17578231292517,70.45048941489208,126.81389606969324,-0.00039794874430487676
Bryant Bulldogs,[401715596],[],98.21428571428572,126.07449856733524,0.543859649122807,0.5698638247483718,0.2982456140350877,0.4210526315789473,103.48904275446218,133.0126975890259,-0.006270012341433838
Bucknell Bison,"[401706899, 401707871, 401714909]",[],89.34969413030888,115.08683251457298,0.4903490840166983,0.5110868573893698,0.4773859034908401,0.2378032065289754,81.67276663068256,116.60695147202811,-0.007302700791854771
Buffalo Bulls,"[401715682, 401715418, 401714905]",[],85.09341747508763,126.59501068819613,0.4552111410601977,0.489264383913335,0.4512129380053908,0.22848158131177,79.2587608107247,130.87572083651327,-0.001708404662907186
Butler Bulldogs,"[401729706, 401706950, 401719074, 401719087, 401719091, 401719111, 401719125, 401719133]","[401700445, 401712997, 401713000, 401712993, 401712994, 401712995, 401712996, 401712998, 401712999, 401719077, 401719084, 401719098, 401719104, 401719116, 401719120]",108.20426384560044,105.796560019917,0.532049432342188,0.580617102412575,0.4090713937898991,0.4232402490680592,98.57768816127184,113.78270440198966,-0.12208386590456988
Cal Poly Mustangs,"[401719348, 401715699, 401722306]",[],108.78539256872,119.31486349641926,0.5740163345581307,0.6174406806945071,0.5060680469191633,0.3305274872809496,98.517875048613,127.46530791024828,0.09308025998129121
Cal State Bakersfield Roadrunners,[401719347],[],97.92085848423876,117.00680272108843,0.5080645161290323,0.522025171624714,0.2580645161290322,0.2903225806451613,85.0573172069547,123.98154376001922,-0.0477267210342039
Cal State Fullerton Titans,"[401715693, 401710003, 401706920]",[],76.52650863485627,121.5868817695907,0.3422082228116711,0.4326339316250715,0.3515473032714412,0.4560344827586207,71.525791027848,128.24825790538418,-0.000999000999000999
Cal State Northridge Matadors,[401721660],[],95.80006942034017,124.09513960703204,0.4491525423728814,0.5121733966745843,0.3389830508474576,0.3220338983050847,86.90837344529255,128.85468632524703,-0.007880683850330283
California Baptist Lancers,"[401700448, 401715648]",[],97.91945123560478,113.69317253343472,0.4991681790683605,0.5372751442855862,0.3307622504537205,0.2261040532365396,90.98200231163476,115.6978911555951,-0.12377068106893543
California Golden Bears,"[401719349, 401719350, 401706879, 401724784, 401724794, 401724803, 401724808, 401724836]","[401719347, 401719348, 401706876, 401706877, 401706878, 401724773, 401719351, 401719352, 401706880, 401724764, 401724753, 401724820, 401724829, 401724846, 401724854]",107.26579761512194,108.06713805093618,0.4887242759089775,0.5408564211160988,0.3788715612029036,0.3924564435281373,94.43802569502252,116.01320535669582,0.013233093691214781
Campbell Fighting Camels,"[401700452, 401700441, 401715408]",[],97.78915733127673,131.3178969700662,0.4797771672771673,0.5129024311365965,0.4330993080993081,0.2642450142450142,89.49237611782848,137.14820527298986,-0.004986878736687972
Canisius Golden Griffins,"[401706162, 401706149]",[],70.0406179326485,131.93498885660512,0.4147058823529411,0.4425662812515599,0.482174688057041,0.1819964349376114,68.79866228335268,131.0115769336906,-9.99990000099999e-06
