game_id,game_day,home_team,away_team,home_score,away_score,is_conference,is_neutral,tournament,point_spread,home_win,home_game_id_x,away_game_id_x,off_eff_hometeam,def_eff_hometeam,efg_pct_hometeam,ts_pct_hometeam,threepar_hometeam,ftr_hometeam,adj_off_eff_hometeam,adj_def_eff_hometeam,home_game_id_y,away_game_id_y,off_eff_awayteam,def_eff_awayteam,efg_pct_awayteam,ts_pct_awayteam,threepar_awayteam,ftr_awayteam,adj_off_eff_awayteam,adj_def_eff_awayteam,net_rating_hometeam,net_rating_awayteam,luck_hometeam,luck_awayteam,home_advantage
401482947,2022-11-07,UNC Wilmington Seahawks,North Carolina Tar Heels,56,69,False,False,,-13,0,"[401482947, 401483292, 401485145]",[],83.30207513714352,119.3881006026142,0.3441236319639223,0.404684934197858,0.3056701314414562,0.3527104071568681,79.3074597371964,120.58648764178058,"[401482951, 401486738, 401486744, 401479681, 401488393, 401500555, 401488421, 401488430, 401488452, 401488473]","[401482947, 401482948, 401482949, 401482950, 401488395, 401482952, 401482953, 401482954, 401488413, 401488417, 401488436, 401488445, 401488469]",106.50960140375092,98.67095243029787,0.5000457724799717,0.548721955557324,0.3603284108661033,0.4055396115204079,95.6065387253523,103.80419901822678,-41.27902790458418,-8.197660292874488,-0.004620144024698,-0.1522249299456199,-23.333333333333332
401482983,2022-11-07,North Carolina Central Eagles,Virginia Cavaliers,61,73,False,False,,-12,0,"[401482983, 401485467, 401485169]",[],96.6610986247704,113.59730462743748,0.5074373564939603,0.5245805131373564,0.3162260520751086,0.2000272264423207,90.3045385082296,114.18188352962244,"[401482986, 401479675, 401488400, 401488405, 401488409, 401488433, 401488447, 401488463, 401488475]","[401482983, 401482984, 401497570, 401482987, 401488390, 401482988, 401482989, 401482990, 401488419, 401488421, 401488441, 401488456]",110.2557435150691,95.24966223904272,0.5318621863051982,0.5708109027681468,0.3887544238011178,0.3721718085064811,97.75777663792508,102.64603231864004,-23.87734502139284,-4.888255680714963,-0.0685233577109978,-0.0614298839828821,-11.333333333333334
401482991,2022-11-07,Delaware State Hornets,Virginia Tech Hokies,57,95,False,False,,-38,0,"[401482991, 401483404, 401484364, 401485149]",[],78.94751191958994,114.86596403215552,0.4273280259167356,0.4594197646521087,0.2848686931348221,0.2022337429595494,74.10299583029183,113.3563051123044,"[401486304, 401488402, 401488406, 401488427, 401488441, 401488448, 401488467]","[401482991, 401482992, 401482993, 401482994, 401486298, 401482995, 401479670, 401488393, 401482996, 401482997, 401482998, 401488410, 401488418, 401488449, 401488462, 401488475]",109.27486953180536,97.68201070450344,0.5441046955470017,0.5729720831256749,0.3840558675175401,0.2567715614379223,96.91107873852812,104.24216522715176,-39.253309282012566,-7.33108648862364,-0.0037443015571034,-0.1910912125820925,-24.25
401485295,2022-11-09,Bellarmine Knights,Louisville Cardinals,67,66,False,False,,1,1,"[401485295, 401482900, 401482910, 401483166]",[],96.2247674606452,115.55474887712342,0.4907403586083349,0.5328727490462382,0.430331817031947,0.2903342665006683,88.60040898558518,120.29652342361942,"[401486689, 401486697, 401488396, 401488365, 401483169, 401488425, 401488454, 401488459]","[401485295, 401488701, 401488663, 401486693, 401479673, 401488394, 401488664, 401488665, 401485351, 401488407, 401488420, 401488430, 401488440, 401488468, 401488470]",92.42991600994766,109.34609519322709,0.475384660223701,0.5212181324477719,0.3621844654629557,0.3525298120119994,82.6047679835542,114.04764234429992,-31.696114438034243,-31.44287436074572,0.1802417126410937,0.0649522448272018,-11.25
401482992,2022-11-10,Lehigh Mountain Hawks,Virginia Tech Hokies,52,78,False,False,,-26,0,"[401482974, 401482992, 401483425]",[],87.19632349797428,121.15326483163388,0.475412387177093,0.4901950417005874,0.3137254901960784,0.0924369747899159,81.09268625799952,124.52203509782844,"[401486304, 401488402, 401488406, 401488427, 401488441, 401488448, 401488467]","[401482991, 401482992, 401482993, 401482994, 401486298, 401482995, 401479670, 401488393, 401482996, 401482997, 401482998, 401488410, 401488418, 401488449, 401488462, 401488475]",109.27486953180536,97.68201070450344,0.5441046955470017,0.5729720831256749,0.3840558675175401,0.2567715614379223,96.91107873852812,104.24216522715176,-43.42934883982892,-7.33108648862364,-0.0062700123414338,-0.1910912125820925,-22.0
401482955,2022-11-10,Radford Highlanders,Notre Dame Fighting Irish,76,79,False,False,,-3,0,"[401482955, 401483289, 401485100]",[],98.94342369649448,108.96273120810754,0.4805198567910432,0.5022834236681287,0.3478335851217207,0.2690534826128046,90.5557775343632,108.48477014086151,"[401482960, 401482963, 401488401, 401488408, 401488417, 401488431, 401488453]","[401482955, 401482956, 401482957, 401482958, 401482959, 401479682, 401488391, 401482961, 401482962, 401482964, 401500554, 401488422, 401488438, 401488442, 401488459, 401488476]",108.27503653673274,109.00174956448951,0.5314381570829189,0.561269873744533,0.4112713969236586,0.2448530529545955,94.4119383755143,114.98762964284268,-17.928992606498312,-20.57569126732838,-0.1663375308165619,-0.005952337558119,-7.0
401482890,2022-11-11,Detroit Mercy Titans,Boston College Eagles,66,70,False,False,,-4,0,[401482890],[],93.15657470440702,99.77324263038548,0.4916666666666666,0.508130081300813,0.4833333333333333,0.15,83.42567242677953,107.22310775869477,"[401482892, 401479683, 401488392, 401482895, 401500552, 401488423, 401488436, 401488442, 401488456]","[401482889, 401482890, 401482891, 401486446, 401486449, 401482893, 401482894, 401482896, 401488402, 401488408, 401488415, 401488434, 401488454, 401488464, 401488474]",100.56771950728836,102.85903504081108,0.488930445650801,0.5238860177694233,0.3011955181108953,0.3013605415364697,90.3910374928994,111.30483117780028,-23.79743533191524,-20.91379368490088,-0.2847472489508014,0.1837573955102155,-4.0
401482907,2022-11-11,South Carolina Upstate Spartans,Duke Blue Devils,38,84,False,False,,-46,0,"[401482907, 401482899, 401482920, 401483218]",[],84.36471505750498,117.19070467960046,0.4458335545292067,0.4711002289285358,0.3250606076693033,0.2554270407531277,76.0004987702678,123.66530808757943,"[401482908, 401482911, 401486746, 401486751, 401488398, 401488411, 401488415, 401488428, 401488449, 401488458, 401488477]","[401482906, 401482907, 401482909, 401482910, 401479678, 401488392, 401482912, 401482913, 401488404, 401488426, 401488444, 401488465, 401488473]",106.51035139316116,96.17975826285571,0.4954880488928551,0.539283792365894,0.3515534616636408,0.3028742709082725,94.45688686775564,102.2084203067414,-47.66480931731164,-7.75153343898576,-0.0059213501937998,-0.1212576275258221,-22.25
401482898,2022-11-11,Clemson Tigers,South Carolina Gamecocks,58,60,False,False,,-2,0,"[401482898, 401486408, 401488403, 401488410, 401488414, 401488437, 401488457, 401488464]","[401482897, 401482899, 401482900, 401482901, 401482902, 401479674, 401488389, 401482903, 401482904, 401482905, 401500553, 401488425, 401488428, 401488448, 401488451, 401488472]",106.53982621822637,96.32148081034784,0.5353274734742672,0.5816750099643941,0.3973380154989959,0.3302106548169367,92.30671922533304,103.9653961873126,"[401486301, 401483219, 401483220, 401483222, 401484535, 401484548, 401484579, 401484582]","[401482898, 401483216, 401483217, 401486302, 401483218, 401483221, 401483223, 401483224, 401483225, 401484546, 401484555, 401484563, 401484574, 401484586, 401484594]",94.9353341147325,108.53956226198667,0.4588575310799721,0.4861615387872355,0.4060516674243917,0.2562139043429906,87.10471262557239,114.6600864244327,-11.658676961979566,-27.555373798860316,-0.1369472729783678,0.2273972588240039,11.098901098901099
401482915,2022-11-11,Florida State Seminoles,UCF Knights,54,68,False,False,,-14,0,"[401482915, 401486728, 401486729, 401486735, 401488390, 401488404, 401488424, 401488438, 401488443, 401488466, 401488470]","[401482914, 401482916, 401482917, 401482918, 401479679, 401488396, 401482920, 401482921, 401488401, 401488416, 401488433, 401488450, 401488457]",102.42837035286108,108.35492947027484,0.5135081374074185,0.545220960297408,0.3468162780832033,0.3175403533288747,91.63776024974744,114.1501019098618,"[401483213, 401486358]","[401482915, 401482934, 401483204]",99.2048771820562,92.83431992740226,0.4737595200148426,0.512675650991929,0.370363690686966,0.2763493098005115,90.9816768706942,94.85555361445986,-22.51234166011436,-3.8738767437656634,0.1260348390274267,-0.1597469266479578,-7.916666666666667
401482930,2022-11-11,UNC Greensboro Spartans,Miami Hurricanes,65,79,False,False,,-14,0,"[401482930, 401489667]",[],87.92116870282334,101.43004537915796,0.4316778178075141,0.4568593876047351,0.4158517756047349,0.1941585177560473,84.39892557789128,100.56642143155156,"[401482932, 401486451, 401482934, 401488394, 401500554, 401488412, 401488429, 401488444, 401488450, 401488460, 401488472]","[401482929, 401482930, 401482931, 401482933, 401479680, 401482935, 401488397, 401482936, 401488400, 401488423, 401488435, 401488467, 401488477]",112.70499917240748,99.81431474327688,0.5482940766524528,0.5857381863098495,0.3568016777270855,0.2981782135132372,100.81945609856167,105.99478459987616,-16.167495853660284,-5.175328501314482,-0.081831824755152,-0.0613702239769698,-10.5
401482939,2022-11-11,Campbell Fighting Camels,NC State Wolfpack,67,73,False,False,,-6,0,[401482939],[],93.6408106219427,103.25318246110324,0.5660377358490566,0.5499015101772816,0.3584905660377358,0.3396226415094339,89.16740629973945,100.77896363209874,"[401482942, 401488397, 401482946, 401500553, 401488418, 401488439, 401488445, 401488461]","[401482938, 401482939, 401482940, 401482941, 401486718, 401486721, 401482943, 401488388, 401482944, 401482945, 401488365, 401488411, 401488429, 401488453, 401488466, 401488471]",110.73029683656144,96.73590090466207,0.5156950894926761,0.5513611293612474,0.3716783281781719,0.2971744433893756,96.46634798922976,104.97231006884071,-11.611557332359284,-8.505962079610953,-0.2007600089131017,-0.1552605299802049,-6.0
401482948,2022-11-11,Charleston Cougars,North Carolina Tar Heels,86,102,False,False,,-16,0,[401482948],[401486304],107.17333168078484,117.14461643831106,0.562108195960065,0.5788369684604906,0.3592988158811238,0.1633387508706756,100.545795198254,117.5823744094427,"[401482951, 401486738, 401486744, 401479681, 401488393, 401500555, 401488421, 401488430, 401488452, 401488473]","[401482947, 401482948, 401482949, 401482950, 401488395, 401482952, 401482953, 401482954, 401488413, 401488417, 401488436, 401488445, 401488469]",106.50960140375092,98.67095243029787,0.5000457724799717,0.548721955557324,0.3603284108661033,0.4055396115204079,95.6065387253523,103.80419901822678,-17.03657921118871,-8.197660292874488,0.3336624691834381,-0.1522249299456199,-14.0
401482966,2022-11-11,West Virginia Mountaineers,Pittsburgh Panthers,81,56,False,False,,25,1,"[401482966, 401486747, 401485167, 401493377, 401493380, 401493395, 401493414, 401493418]","[401483331, 401486750, 401479711, 401483328, 401483329, 401483330, 401483333, 401483334, 401483335, 401483336, 401493388, 401493393, 401493403, 401493409, 401493424]",109.84970711556667,97.50486629399786,0.524554918770225,0.5713615556954843,0.361692010986967,0.4248692687735911,98.48913563216334,104.88479680044004,"[401486295, 401479671, 401488388, 401482971, 401488399, 401488426, 401488432, 401488440, 401488469]","[401482965, 401482966, 401482967, 401482968, 401482969, 401482970, 401482972, 401482973, 401500555, 401488409, 401488414, 401488443, 401488455, 401488460]",108.96262825979392,97.82995370063476,0.5250681762675108,0.5615446222922794,0.4861646258129563,0.3000308995272243,96.56347505238318,106.29639365902332,-6.395661168276703,-9.73291860664014,-0.2051639739381727,-0.1435130245285191,13.098901098901099
401483000,2022-11-11,Georgia Bulldogs,Wake Forest Demon Deacons,71,81,False,False,,-10,0,"[401483000, 401482927, 401483053, 401486713, 401484543, 401484559, 401484562, 401484578, 401484588, 401484596]","[401482963, 401483050, 401483051, 401483052, 401483054, 401483055, 401483056, 401483057, 401483058, 401484537, 401484552, 401484569, 401484582]",100.15837976485444,99.22557764699512,0.4797483182961584,0.5301518045857648,0.3875987786440354,0.386425856854796,90.48804914891004,110.61458118018786,"[401486434, 401479676, 401488389, 401483005, 401483007, 401488413, 401488420, 401488434, 401488455, 401488465, 401488476]","[401482999, 401483000, 401483001, 401483002, 401483003, 401483004, 401483006, 401488398, 401488406, 401488424, 401488437, 401488447, 401488461]",109.17721908834564,103.28820093420688,0.5483134558569568,0.5861910057778664,0.4363852331684363,0.3417298144315923,99.25148631989497,110.06408293758064,-20.12653203127782,-10.81259661768567,0.1789565397878242,-0.0838403279205969,-3.583333333333334
401482984,2022-11-11,Monmouth Hawks,Virginia Cavaliers,42,89,False,False,,-47,0,"[401482984, 401482981, 401483339, 401484869]",[],82.04754446043644,127.8080080338221,0.4462615598229022,0.4884812081966481,0.3373023150210019,0.3579331604272004,78.84825893384951,130.08948691610675,"[401482986, 401479675, 401488400, 401488405, 401488409, 401488433, 401488447, 401488463, 401488475]","[401482983, 401482984, 401497570, 401482987, 401488390, 401482988, 401482989, 401482990, 401488419, 401488421, 401488441, 401488456]",110.2557435150691,95.24966223904272,0.5318621863051982,0.5708109027681468,0.3887544238011178,0.3721718085064811,97.75777663792508,102.64603231864004,-51.24122798225724,-4.888255680714963,-0.0006678975323153,-0.0614298839828821,-31.75
401488701,2022-11-12,Wright State Raiders,Louisville Cardinals,73,72,False,False,,1,1,[401488701],[],95.14499837080484,93.75,0.5153846153846153,0.52262313860252,0.2461538461538461,0.1692307692307692,80.15144093016917,109.62046090620828,"[401486689, 401486697, 401488396, 401488365, 401483169, 401488425, 401488454, 401488459]","[401485295, 401488701, 401488663, 401486693, 401479673, 401488394, 401488664, 401488665, 401485351, 401488407, 401488420, 401488430, 401488440, 401488468, 401488470]",92.42991600994766,109.34609519322709,0.475384660223701,0.5212181324477719,0.3621844654629557,0.3525298120119994,82.6047679835542,114.04764234429992,-29.469019976039107,-31.44287436074572,0.4426883662377072,0.0649522448272018,1.0
401482922,2022-11-12,Georgia Tech Yellow Jackets,Georgia State Panthers,59,57,False,False,,2,1,"[401482922, 401479677, 401488395, 401488416, 401488422, 401488451, 401488468, 401488471]","[401488558, 401482923, 401482924, 401486310, 401482925, 401482926, 401482927, 401482928, 401488403, 401488405, 401488412, 401488432, 401488439, 401488446, 401488458]",96.22236018875002,104.15978367569198,0.4691662683359227,0.4977156386157019,0.3633716761629673,0.2359659701629418,86.32810818982088,112.5960356274288,[401483047],[401482922],88.03464706084665,97.67675376927752,0.404189352692075,0.4546477696780352,0.2693587416817906,0.3566243194192378,83.17951380592464,106.03542351015471,-26.267927437607923,-22.855909704230072,0.0015824700535752,-0.2402530733520421,-8.971153846153847
401482956,2022-11-13,Youngstown State Penguins,Notre Dame Fighting Irish,81,88,False,False,,-7,0,[401482956],[],113.6842105263158,127.67818102317447,0.5615384615384615,0.5835734870317002,0.3384615384615385,0.1538461538461538,96.07166811188206,127.44454573962604,"[401482960, 401482963, 401488401, 401488408, 401488417, 401488431, 401488453]","[401482955, 401482956, 401482957, 401482958, 401482959, 401479682, 401488391, 401482961, 401482962, 401482964, 401500554, 401488422, 401488438, 401488442, 401488459, 401488476]",108.27503653673274,109.00174956448951,0.5314381570829189,0.561269873744533,0.4112713969236586,0.2448530529545955,94.4119383755143,114.98762964284268,-31.372877627743975,-20.57569126732838,-0.1663375308165619,-0.005952337558119,-7.0
401482993,2022-11-13,William & Mary Tribe,Virginia Tech Hokies,77,94,False,False,,-17,0,"[401482993, 401482970, 401482943]",[],99.77823168982438,128.1830972650483,0.5001764468642872,0.5219572629027837,0.3431034482758621,0.2859245815688647,94.31773492906748,126.38737920898345,"[401486304, 401488402, 401488406, 401488427, 401488441, 401488448, 401488467]","[401482991, 401482992, 401482993, 401482994, 401486298, 401482995, 401479670, 401488393, 401482996, 401482997, 401482998, 401488410, 401488418, 401488449, 401488462, 401488475]",109.27486953180536,97.68201070450344,0.5441046955470017,0.5729720831256749,0.3840558675175401,0.2567715614379223,96.91107873852812,104.24216522715176,-32.06964427991596,-7.33108648862364,-0.0156016622418296,-0.1910912125820925,-18.0
401482891,2022-11-14,Maine Black Bears,Boston College Eagles,69,64,False,False,,5,1,"[401482891, 401483378, 401483396]",[],94.38551732136872,121.05399068693544,0.5035658307210031,0.5157647854463423,0.3979199320794148,0.1780629571577847,86.17022054034736,127.10779746688344,"[401482892, 401479683, 401488392, 401482895, 401500552, 401488423, 401488436, 401488442, 401488456]","[401482889, 401482890, 401482891, 401486446, 401486449, 401482893, 401482894, 401482896, 401488402, 401488408, 401488415, 401488434, 401488454, 401488464, 401488474]",100.56771950728836,102.85903504081108,0.488930445650801,0.5238860177694233,0.3011955181108953,0.3013605415364697,90.3910374928994,111.30483117780028,-40.93757692653608,-20.91379368490088,0.2950468294510786,0.1837573955102155,-14.0
401482916,2022-11-14,Troy Trojans,Florida State Seminoles,79,72,False,False,,7,1,"[401482916, 401493952]",[],95.39339068807902,102.94656187281608,0.5083104395604395,0.5206781011167361,0.4807692307692308,0.2406593406593406,87.89609285644647,107.6257211960096,"[401482915, 401486728, 401486729, 401486735, 401488390, 401488404, 401488424, 401488438, 401488443, 401488466, 401488470]","[401482914, 401482916, 401482917, 401482918, 401479679, 401488396, 401482920, 401482921, 401488401, 401488416, 401488433, 401488450, 401488457]",102.42837035286108,108.35492947027484,0.5135081374074185,0.545220960297408,0.3468162780832033,0.3175403533288747,91.63776024974744,114.1501019098618,-19.72962833956312,-22.51234166011436,0.1661394245831221,0.1260348390274267,-3.0
401488663,2022-11-15,App State Mountaineers,Louisville Cardinals,61,60,False,False,,1,1,"[401488663, 401483006]",[],95.5683462021785,96.4773785190811,0.4966810966810967,0.507435958885871,0.2871572871572871,0.1588744588744588,83.00399609276215,103.7295809395588,"[401486689, 401486697, 401488396, 401488365, 401483169, 401488425, 401488454, 401488459]","[401485295, 401488701, 401488663, 401486693, 401479673, 401488394, 401488664, 401488665, 401485351, 401488407, 401488420, 401488430, 401488440, 401488468, 401488470]",92.42991600994766,109.34609519322709,0.475384660223701,0.5212181324477719,0.3621844654629557,0.3525298120119994,82.6047679835542,114.04764234429992,-20.72558484679665,-31.44287436074572,0.0,0.0649522448272018,0.0
401482899,2022-11-15,South Carolina Upstate Spartans,Clemson Tigers,70,81,False,False,,-11,0,"[401482907, 401482899, 401482920, 401483218]",[],84.36471505750498,117.19070467960046,0.4458335545292067,0.4711002289285358,0.3250606076693033,0.2554270407531277,76.0004987702678,123.66530808757943,"[401482898, 401486408, 401488403, 401488410, 401488414, 401488437, 401488457, 401488464]","[401482897, 401482899, 401482900, 401482901, 401482902, 401479674, 401488389, 401482903, 401482904, 401482905, 401500553, 401488425, 401488428, 401488448, 401488451, 401488472]",106.53982621822637,96.32148081034784,0.5353274734742672,0.5816750099643941,0.3973380154989959,0.3302106548169367,92.30671922533304,103.9653961873126,-47.66480931731164,-11.658676961979566,-0.0059213501937998,-0.1369472729783678,-22.25
401482931,2022-11-15,Florida A&M Rattlers,Miami Hurricanes,61,87,False,False,,-26,0,"[401482931, 401488665, 401483410, 401483034, 401483056, 401494402]",[],84.05408966732456,123.1606221118288,0.44909530701543,0.4803518848560533,0.2895981479473401,0.2006909353237427,78.81827208834709,125.87884292211784,"[401482932, 401486451, 401482934, 401488394, 401500554, 401488412, 401488429, 401488444, 401488450, 401488460, 401488472]","[401482929, 401482930, 401482931, 401482933, 401479680, 401482935, 401488397, 401482936, 401488400, 401488423, 401488435, 401488467, 401488477]",112.70499917240748,99.81431474327688,0.5482940766524528,0.5857381863098495,0.3568016777270855,0.2981782135132372,100.81945609856167,105.99478459987616,-47.060570833770754,-5.175328501314482,-0.003535589148648,-0.0613702239769698,-24.5
401482975,2022-11-15,Colgate Raiders,Syracuse Orange,80,68,False,False,,12,1,"[401482975, 401483045]",[],106.21081932367994,113.66718610752925,0.5668859649122807,0.5695056849183762,0.4828947368421052,0.2249999999999999,100.4940342268618,117.40773467321672,"[401482977, 401486676, 401479672, 401488391, 401488407, 401488419, 401488435, 401488446, 401488462, 401488474]","[401482974, 401482975, 401482976, 401482978, 401482979, 401482980, 401482981, 401482982, 401488399, 401500552, 401488427, 401488431, 401488452, 401488463]",107.74369351026772,102.08809064574989,0.5247030635365751,0.5613059025113952,0.2932197062173522,0.310487404713411,93.45751563764054,109.3121541728958,-16.913700446354923,-15.854638535255262,0.3490204427886767,-0.0289772724925791,-7.5
