team,home_game_id,away_game_id,off_eff,def_eff,efg_pct,ts_pct,threepar,ftr,adj_off_eff,adj_def_eff,luck
Abilene Christian Wildcats,"[401483237, 401483286]",[],90.18853018905396,114.56465250621352,0.4898601398601399,0.5185704607548387,0.3458041958041958,0.2244755244755245,87.6575674647533,115.22994387771756,-0.0156016622418296
Akron Zips,[],"[401493700, 401486459]",85.69905074416968,114.74273555044824,0.3605442176870748,0.442435998912661,0.5069916855631141,0.5226757369614512,82.88091808783567,125.51537038312664,-0.019562303872579522
Alabama A&M Bulldogs,"[401483342, 401483397, 401483255]",[],81.83899936378582,110.5479517334142,0.4219470046082949,0.4438892258516753,0.2841715662905874,0.1726918798665183,76.37984901859097,112.12381001791202,-0.009900990099009901
Alabama Crimson Tide,"[401484356, 401488381, 401488384, 401484532, 401484551, 401484561, 401484573, 401479706, 401484592]","[401486744, 401488380, 401485298, 401488382, 401486740, 401488383, 401488385, 401488386, 401488387, 401484533, 401484545, 401484554, 401484580, 401484585]",109.1756528234316,89.71798199753177,0.526640925591141,0.5714318938566892,0.4719376895493168,0.4023128587544377,99.28123346604652,100.0605413478659,-0.11651159709078918
Alabama State Hornets,"[401482968, 401482928]",[],78.90854350171824,119.21571633981918,0.3778554778554778,0.4023772315008341,0.3053613053613053,0.1828671328671328,72.0136374748885,126.92054433895422,-0.0017751227458097578
Alcorn State Braves,"[401483206, 401483229]",[],69.04465261405771,120.7756685208766,0.3555372807017544,0.4161621137820031,0.2982456140350877,0.2631578947368421,70.38400030986682,126.0540974477476,-0.00035468754134491184
American University Eagles,[401485151],[],105.37557849768602,99.43181818181816,0.5803571428571429,0.6081525312294542,0.4107142857142857,0.1964285714285714,88.74331923827849,107.43792669463625,0.2847472489508013
App State Mountaineers,"[401488663, 401483006]",[],95.5683462021785,96.4773785190811,0.4966810966810967,0.507435958885871,0.2871572871572871,0.1588744588744588,83.00399609276215,103.7295809395588,0.0
Arizona State Sun Devils,[401483440],[401486296],118.84429823052092,97.4612858040157,0.6076798349056604,0.6261456423929346,0.3667452830188679,0.2492629716981132,112.183466892529,98.0865792215994,0.042758411146536
Arizona Wildcats,[],"[401483349, 401483227, 401486694]",110.41288808152552,103.3950895877929,0.5366090880796763,0.5801162126913763,0.3588546529723,0.333255524431995,112.89673188453884,102.63726529846896,0.16633753081656188
Arkansas Razorbacks,"[401486695, 401484530, 401484542, 401484556, 401484565, 401479702, 401484594]","[401486689, 401489571, 401487626, 401496630, 401486690, 401493952, 401494410, 401489667, 401483296, 401489009, 401491747, 401484538, 401484551, 401484568, 401484577, 401484587]",104.23826223048704,91.48693661571416,0.5181396824230342,0.5578694855491869,0.2826401271077105,0.3824475279659975,92.46272412456726,102.67983219533612,-0.238482114363337
Arkansas State Red Wolves,[401485462],[],81.37715179968701,96.67194928684629,0.4298245614035088,0.4424778761061947,0.4385964912280701,0.0701754385964912,72.98333987084594,106.14032237468597,-0.11181576977811694
Arkansas-Pine Bluff Golden Lions,"[401483380, 401483375, 401494404, 401483298, 401483291, 401483314]",[],80.28992702118147,112.66319070345428,0.4309025115538294,0.4518667003513437,0.392292013675813,0.1210111342102663,76.78136477331479,120.76958756589076,-0.007586231896135487
Auburn Tigers,"[401486399, 401483046, 401483048, 401483049, 401484537, 401484549, 401484567, 401484574, 401479711, 401484595]","[401483039, 401483040, 401483041, 401483042, 401483043, 401483044, 401483045, 401483047, 401484529, 401484542, 401484557, 401484581, 401484588]",102.48653401854904,92.26656987095708,0.4914089447843311,0.533130460951404,0.3612392363572302,0.3696578743170791,93.22234834841689,103.48141260254344,-0.15168447408916785
Austin Peay Governors,"[401482938, 401483406, 401483228]",[],70.3418840562276,122.40662772164468,0.3126874697629414,0.3837520178223004,0.3598012050842239,0.28223600299072,72.56839494544552,119.53789679575614,-0.00021539706311269835
BYU Cougars,[],"[401486717, 401485177]",97.90846944901814,99.88023991825794,0.4701492537313433,0.5068329424499369,0.3283582089552238,0.2835820895522388,92.7092061813205,104.85751442682924,0.05731163376229276
Baylor Bears,"[401479684, 401483258, 401493376, 401493393, 401493402, 401493408, 401493415]","[401482986, 401479702, 401483265, 401483262, 401483263, 401497571, 401483264, 401483261, 401483257, 401483259, 401483260, 401493384, 401493387, 401493398, 401493410, 401493421]",111.29048129057834,100.14138255188836,0.524358449046324,0.5710657484653564,0.4380809711168461,0.3844993402978134,101.30236171335504,109.10521491807674,-0.13403138408334447
Bellarmine Knights,"[401485295, 401482900, 401482910, 401483166]",[],96.2247674606452,115.55474887712342,0.4907403586083349,0.5328727490462382,0.430331817031947,0.2903342665006683,88.60040898558518,120.29652342361942,0.18024171264109373
Bethune-Cookman Wildcats,"[401483352, 401483345, 401483343]",[],70.35851913102589,122.61631019851,0.375632593685332,0.4136570290269244,0.2535599401725162,0.2352633843506054,67.00709108392954,121.17157476539968,-0.00013591716310142347
Binghamton Bearcats,[401483359],[],74.60545193687231,112.42603550295858,0.3770491803278688,0.392275196137598,0.3442622950819672,0.1967213114754098,72.6027159642615,113.08973792303246,-0.0039652856191522015
Boise State Broncos,[401483241],[],126.2848751835536,103.87710314557424,0.6477272727272727,0.7185828877005347,0.5681818181818182,0.8181818181818182,121.3277420140102,102.27087695509994,0.03065343003171561
Boston College Eagles,"[401482892, 401479683, 401488392, 401482895, 401500552, 401488423, 401488436, 401488442, 401488456]","[401482889, 401482890, 401482891, 401486446, 401486449, 401482893, 401482894, 401482896, 401488402, 401488408, 401488415, 401488434, 401488454, 401488464, 401488474]",100.56771950728836,102.85903504081108,0.488930445650801,0.5238860177694233,0.3011955181108953,0.3013605415364697,90.3910374928994,111.30483117780028,0.18375739551021558
Boston University Terriers,"[401482961, 401485109]",[],95.14767757752452,120.80004636535288,0.450431723696834,0.5081164456272853,0.3589702590342181,0.3620083146786057,86.916712062967,118.01210954858368,-0.017472091494833444
Bowling Green Falcons,[401482959],[],95.27246481414652,129.05844155844156,0.4833333333333333,0.5159474671669794,0.35,0.15,80.51236471142929,128.82228056878623,-0.024503367550335983
Bradley Braves,"[401483043, 401489009]",[],86.26193193080375,114.78350866753637,0.4722222222222222,0.5219564949328683,0.3809523809523809,0.3494047619047619,86.45444632907048,120.07881898890444,-0.009900990099009901
Brown Bears,"[401484856, 401483390]",[],84.14707434557529,100.31175611752656,0.4444444444444444,0.4592786034613584,0.4111111111111111,0.3277777777777778,81.40772088699076,106.22077563517568,-0.0661140613371956
Bryant Bulldogs,[401482978],[],105.91222343126589,101.55148095909732,0.4583333333333333,0.5205362236166571,0.4666666666666667,0.3833333333333333,95.56517383818512,101.86554373606856,0.44268836623770724
